precision,recall
0.060066666666666664,1.0
0.06006746756623422,1.0
0.06006826848715966,1.0
0.060069069429443844,1.0
0.06006987039308763,1.0
0.06007067137809187,1.0
0.060071472384457425,1.0
0.060072273412185136,1.0
0.06007307446127587,1.0
0.06007387553173047,1.0
0.06007467662354981,1.0
0.060075477736734724,1.0
0.060076278871286075,1.0
0.060077080027204716,1.0
0.06007788120449151,1.0
0.060078682403147295,1.0
0.06007948362317295,1.0
0.0600802848645693,1.0
0.06008108612733723,1.0
0.060081887411477575,1.0
0.0600826887169912,1.0
0.06008349004387895,1.0
0.06008429139214169,1.0
0.06008509276178028,1.0
0.06008589415279556,1.0
0.0600866955651884,1.0
0.06008749699895964,1.0
0.060088298454110144,1.0
0.06008909993064077,1.0
0.060089901428552375,1.0
0.060090702947845805,1.0
0.06009150448852192,1.0
0.06009230605058158,1.0
0.06009310763402564,1.0
0.06009390923885495,1.0
0.060094710865070365,1.0
0.06009551251267275,1.0
0.06009631418166295,1.0
0.060097115872041834,1.0
0.06009791758381025,1.0
0.06009871931696905,1.0
0.0600995210715191,1.0
0.060100322847461245,1.0
0.06010112464479635,1.0
0.06010192646352527,1.0
0.06010272830364886,1.0
0.06010353016516797,1.0
0.060104332048083464,1.0
0.0601051339523962,1.0
0.06010593587810703,1.0
0.06010673782521681,1.0
0.0601075397937264,1.0
0.06010834178363666,1.0
0.06010914379494843,1.0
0.06010994582766258,1.0
0.060110747881779975,1.0
0.060111549957301454,1.0
0.06011235205422788,1.0
0.060113154172560114,1.0
0.06011395631229901,1.0
0.060114758473445426,1.0
0.06011556065600021,1.0
0.06011636285996424,1.0
0.06011716508533835,1.0
0.06011796733212341,1.0
0.060118769600320275,1.0
0.06011957188992981,1.0
0.06012037420095285,1.0
0.060121176533390275,1.0
0.06012197888724293,1.0
0.06012278126251168,1.0
0.06012358365919737,1.0
0.060124386077300876,1.0
0.06012518851682304,1.0
0.06012599097776473,1.0
0.060126793460126796,1.0
0.0601275959639101,1.0
0.06012839848911549,1.0
0.06012920103574384,1.0
0.060130003603796,1.0
0.06013080619327282,1.0
0.060131608804175174,1.0
0.06013241143650391,1.0
0.06013321409025989,1.0
0.060134016765443964,1.0
0.060134819462056996,1.0
0.060135622180099844,1.0
0.06013642491957337,1.0
0.060137227680478425,1.0
0.06013803046281588,1.0
0.06013883326658657,1.0
0.060139636091791376,1.0
0.06014043893843114,1.0
0.060141241806506734,1.0
0.06014204469601901,1.0
0.06014284760696883,1.0
0.060143650539357045,1.0
0.06014445349318452,1.0
0.06014525646845211,1.0
0.060146059465160676,1.0
0.06014686248331108,1.0
0.060147665522904174,1.0
0.06014846858394082,1.0
0.06014927166642189,1.0
0.060150074770348214,1.0
0.06015087789572068,1.0
0.06015168104254012,1.0
0.06015248421080742,1.0
0.06015328740052342,1.0
0.06015409061168899,1.0
0.06015489384430498,1.0
0.060155697098372256,1.0
0.060156500373891676,1.0
0.0601573036708641,1.0
0.06015810698929039,1.0
0.060158910329171394,1.0
0.06015971369050799,1.0
0.060160517073301015,1.0
0.06016132047755135,1.0
0.06016212390325984,1.0
0.06016292735042735,1.0
0.06016373081905474,1.0
0.06016453430914287,1.0
0.0601653378206926,1.0
0.060166141353704794,1.0
0.0601669449081803,1.0
0.06016774848411999,1.0
0.06016855208152472,1.0
0.06016935570039534,1.0
0.06017015934073273,1.0
0.060170963002537735,1.0
